producer_muni,producer_industry,producer_cell,flow,value
306,s12,r306_s12,Producer product taxes paid,12764510.366997952
306,s13,r306_s13,Producer product taxes paid,1059687.942423086
306,s14,r306_s14,Producer product taxes paid,1929716.883972783
306,s15,r306_s15,Producer product taxes paid,6520823.450179763
306,s16,r306_s16,Producer product taxes paid,2265509.3601934123
306,s17,r306_s17,Producer product taxes paid,12369586.961327136
306,s18,r306_s18,Producer product taxes paid,4655642.873969487
306,s19,r306_s19,Producer product taxes paid,6127182.912319333
306,s20,r306_s20,Producer product taxes paid,1472953.1921164824
306,s21,r306_s21,Producer product taxes paid,0.0
306,s24,r306_s24,Producer product taxes paid,44008417.77991389
306,s26,r306_s26,Producer product taxes paid,18786818.21441753
306,s27,r306_s27,Producer product taxes paid,34963904.44692325
306,s77,r306_s77,Producer product taxes paid,5330391.153058042
306,s88,r306_s88,Producer product taxes paid,24954886.946500205
306,s99,r306_s99,Producer product taxes paid,5800575.949282928
306,s01,r306_s01,Producer sales to capital accumulation cell,201810.49103758312
306,s02,r306_s02,Producer sales to capital accumulation cell,8790449.767133692
306,s03,r306_s03,Producer sales to capital accumulation cell,12817808.287605569
306,s04,r306_s04,Producer sales to capital accumulation cell,8909995.415798806
306,s05,r306_s05,Producer sales to capital accumulation cell,10206969.097583236
306,s06,r306_s06,Producer sales to capital accumulation cell,19167605.39911988
306,s07,r306_s07,Producer sales to capital accumulation cell,0.0
306,s08,r306_s08,Producer sales to capital accumulation cell,0.0
306,s09,r306_s09,Producer sales to capital accumulation cell,941112.6644484136
306,s10,r306_s10,Producer sales to capital accumulation cell,926546.649710161
306,s11,r306_s11,Producer sales to capital accumulation cell,4698949.57496581
306,s12,r306_s12,Producer sales to capital accumulation cell,812277280.5410311
306,s13,r306_s13,Producer sales to capital accumulation cell,10367655.82212504
306,s14,r306_s14,Producer sales to capital accumulation cell,1038979.4230816044
306,s15,r306_s15,Producer sales to capital accumulation cell,215218829.27506384
306,s16,r306_s16,Producer sales to capital accumulation cell,23970604.55177282
306,s17,r306_s17,Producer sales to capital accumulation cell,39588539.42508568
306,s18,r306_s18,Producer sales to capital accumulation cell,4393650.725900345
306,s19,r306_s19,Producer sales to capital accumulation cell,9071203.837637767
306,s20,r306_s20,Producer sales to capital accumulation cell,108420960.64832896
306,s21,r306_s21,Producer sales to capital accumulation cell,0.0
306,s24,r306_s24,Producer sales to capital accumulation cell,1539676.8288409293
306,s26,r306_s26,Producer sales to capital accumulation cell,2420494.584486327
306,s27,r306_s27,Producer sales to capital accumulation cell,8448713.880482279
306,s77,r306_s77,Producer sales to capital accumulation cell,66227.81856017644
306,s88,r306_s88,Producer sales to capital accumulation cell,0.0
306,s99,r306_s99,Producer sales to capital accumulation cell,72069.67204262175
306,s01,r306_s01,Producer sales to government,7458.57080078125
306,s02,r306_s02,Producer sales to government,54220608.00000001
306,s03,r306_s03,Producer sales to government,4925479.0
306,s04,r306_s04,Producer sales to government,103436144.0
306,s05,r306_s05,Producer sales to government,1210878.125
306,s06,r306_s06,Producer sales to government,0.0
306,s07,r306_s07,Producer sales to government,0.0
306,s08,r306_s08,Producer sales to government,0.0
306,s09,r306_s09,Producer sales to government,101.0177688598633
306,s10,r306_s10,Producer sales to government,0.0
306,s11,r306_s11,Producer sales to government,1408361.0
306,s12,r306_s12,Producer sales to government,32457336.0
306,s13,r306_s13,Producer sales to government,223260.234375
306,s14,r306_s14,Producer sales to government,44634267.99999999
306,s15,r306_s15,Producer sales to government,3455779.2499999995
306,s16,r306_s16,Producer sales to government,1335189.375
306,s17,r306_s17,Producer sales to government,4251979.0
306,s18,r306_s18,Producer sales to government,100648040.0
306,s19,r306_s19,Producer sales to government,6522973.5
306,s20,r306_s20,Producer sales to government,3976532.0
306,s21,r306_s21,Producer sales to government,0.0
306,s24,r306_s24,Producer sales to government,854386496.0000001
306,s26,r306_s26,Producer sales to government,469526048.00000006
306,s27,r306_s27,Producer sales to government,529650880.0
306,s77,r306_s77,Producer sales to government,0.0
306,s88,r306_s88,Producer sales to government,0.0
306,s99,r306_s99,Producer sales to government,0.0
316,s01,r316_s01,Producer dividends paid,1490388.53201679
316,s02,r316_s02,Producer dividends paid,3023780.0637646588
316,s03,r316_s03,Producer dividends paid,25308612.079360288
316,s04,r316_s04,Producer dividends paid,8254639.224770656
316,s05,r316_s05,Producer dividends paid,19087740.349461816
316,s06,r316_s06,Producer dividends paid,1250992.4302634082
316,s07,r316_s07,Producer dividends paid,0.0
316,s08,r316_s08,Producer dividends paid,12574003.220794566
316,s09,r316_s09,Producer dividends paid,522832.66696032055
316,s10,r316_s10,Producer dividends paid,73432941.71766755
316,s11,r316_s11,Producer dividends paid,14248345.345274905
316,s12,r316_s12,Producer dividends paid,33156134.49860853
316,s13,r316_s13,Producer dividends paid,3064632.850870652
316,s14,r316_s14,Producer dividends paid,828204.0693634386
316,s15,r316_s15,Producer dividends paid,37954127.180509
316,s16,r316_s16,Producer dividends paid,12769109.920141574
316,s17,r316_s17,Producer dividends paid,19816826.42497389
316,s18,r316_s18,Producer dividends paid,372970.94081122975
316,s19,r316_s19,Producer dividends paid,4147894.171320007
316,s20,r316_s20,Producer dividends paid,4098064.914731252
316,s21,r316_s21,Producer dividends paid,0.0
316,s24,r316_s24,Producer dividends paid,2216265.1415035366
316,s26,r316_s26,Producer dividends paid,2863207.4699975504
316,s27,r316_s27,Producer dividends paid,4305185.853807493
316,s77,r316_s77,Producer dividends paid,8.55455799401377e-10
316,s88,r316_s88,Producer dividends paid,0.0
316,s99,r316_s99,Producer dividends paid,0.0
316,s01,r316_s01,Producer exports,23608952.0
316,s02,r316_s02,Producer exports,19635498.0
316,s03,r316_s03,Producer exports,36511791.99999999
316,s04,r316_s04,Producer exports,590134271.9999999
316,s05,r316_s05,Producer exports,44786180.33585537
316,s06,r316_s06,Producer exports,15410701.0
316,s07,r316_s07,Producer exports,0.0
316,s08,r316_s08,Producer exports,85686944.0
316,s09,r316_s09,Producer exports,35394492.0
316,s10,r316_s10,Producer exports,125018520.00000004
316,s11,r316_s11,Producer exports,37003816.0
316,s12,r316_s12,Producer exports,584220864.0000001
316,s13,r316_s13,Producer exports,163458528.0
316,s14,r316_s14,Producer exports,6968304.0
316,s15,r316_s15,Producer exports,1561247871.9999998
316,s16,r316_s16,Producer exports,506184448.0
316,s17,r316_s17,Producer exports,65599404.00000001
316,s18,r316_s18,Producer exports,4593416.0
316,s19,r316_s19,Producer exports,192172880.0
316,s20,r316_s20,Producer exports,91719616.0
316,s21,r316_s21,Producer exports,0.0
316,s24,r316_s24,Producer exports,7850046.500000001
316,s26,r316_s26,Producer exports,3782534.0
316,s27,r316_s27,Producer exports,4946747.5
316,s77,r316_s77,Producer exports,0.0
316,s88,r316_s88,Producer exports,0.0
316,s99,r316_s99,Producer exports,0.0
316,s01,r316_s01,Producer imports,74890279.99999997
316,s02,r316_s02,Producer imports,71196776.0
316,s03,r316_s03,Producer imports,324358304.0
316,s04,r316_s04,Producer imports,416077216.0000001
316,s05,r316_s05,Producer imports,169211471.47094113
316,s06,r316_s06,Producer imports,39218359.99999999
316,s07,r316_s07,Producer imports,0.0
316,s08,r316_s08,Producer imports,166101600.0
316,s09,r316_s09,Producer imports,18583222.000000004
316,s10,r316_s10,Producer imports,271192288.00000006
316,s11,r316_s11,Producer imports,225410847.99999997
316,s12,r316_s12,Producer imports,825571775.9999996
316,s13,r316_s13,Producer imports,71922479.99999997
316,s14,r316_s14,Producer imports,38324328.00000004
316,s15,r316_s15,Producer imports,614417215.9999996
316,s16,r316_s16,Producer imports,153422927.99999997
316,s17,r316_s17,Producer imports,38462515.99999999
316,s18,r316_s18,Producer imports,15460120.999999998
316,s19,r316_s19,Producer imports,127885456.00000004
316,s20,r316_s20,Producer imports,106687472.0
316,s21,r316_s21,Producer imports,0.0
316,s24,r316_s24,Producer imports,285177056.0000001
316,s26,r316_s26,Producer imports,49002303.99999999
316,s27,r316_s27,Producer imports,59206496.00000003
316,s77,r316_s77,Producer imports,287127.6249999988
316,s88,r316_s88,Producer imports,826932.6249999991
316,s99,r316_s99,Producer imports,859297.7500000017
316,s01,r316_s01,Producer product taxes paid,12392539.253848486
316,s02,r316_s02,Producer product taxes paid,12873253.52322264
316,s03,r316_s03,Producer product taxes paid,3392145.828853192
316,s04,r316_s04,Producer product taxes paid,81298334.64875582
316,s05,r316_s05,Producer product taxes paid,25563690.438664127
316,s06,r316_s06,Producer product taxes paid,1274428.4211355243
316,s07,r316_s07,Producer product taxes paid,0.0
316,s08,r316_s08,Producer product taxes paid,425778.88157028594
316,s09,r316_s09,Producer product taxes paid,450344.5202559008
316,s10,r316_s10,Producer product taxes paid,9694351.113227967
316,s11,r316_s11,Producer product taxes paid,4599929.154872039
316,s12,r316_s12,Producer product taxes paid,28063771.057706915
316,s13,r316_s13,Producer product taxes paid,4985944.8959798245
316,s14,r316_s14,Producer product taxes paid,5942639.656154931
316,s15,r316_s15,Producer product taxes paid,11636230.7342073
316,s16,r316_s16,Producer product taxes paid,6920666.2110231295
316,s17,r316_s17,Producer product taxes paid,37295758.06559328
316,s18,r316_s18,Producer product taxes paid,10650845.570176132
316,s19,r316_s19,Producer product taxes paid,14328160.02441478
316,s20,r316_s20,Producer product taxes paid,4029610.597636817
316,s21,r316_s21,Producer product taxes paid,0.0
316,s24,r316_s24,Producer product taxes paid,201917861.28253955
316,s26,r316_s26,Producer product taxes paid,56818850.11799732
316,s27,r316_s27,Producer product taxes paid,48386099.92639995
316,s77,r316_s77,Producer product taxes paid,8863294.226139108
316,s88,r316_s88,Producer product taxes paid,52268301.9948337
316,s99,r316_s99,Producer product taxes paid,26525516.143885665
316,s01,r316_s01,Producer sales to capital accumulation cell,498198.4774637369
316,s02,r316_s02,Producer sales to capital accumulation cell,30054010.965296425
316,s03,r316_s03,Producer sales to capital accumulation cell,14440501.560668392
316,s04,r316_s04,Producer sales to capital accumulation cell,43409848.60660414
316,s05,r316_s05,Producer sales to capital accumulation cell,108999251.14328627
316,s06,r316_s06,Producer sales to capital accumulation cell,691911.9514504173
316,s07,r316_s07,Producer sales to capital accumulation cell,0.0
316,s08,r316_s08,Producer sales to capital accumulation cell,34132307.10417424
316,s09,r316_s09,Producer sales to capital accumulation cell,19063596.577142
316,s10,r316_s10,Producer sales to capital accumulation cell,30429045.506278567
316,s11,r316_s11,Producer sales to capital accumulation cell,14158788.535814315
316,s12,r316_s12,Producer sales to capital accumulation cell,1741590027.0314565
316,s13,r316_s13,Producer sales to capital accumulation cell,32789655.81817519
316,s14,r316_s14,Producer sales to capital accumulation cell,1644559.817520825
316,s15,r316_s15,Producer sales to capital accumulation cell,246637190.55043828
316,s16,r316_s16,Producer sales to capital accumulation cell,77465535.5428015
316,s17,r316_s17,Producer sales to capital accumulation cell,111794919.48699196
316,s18,r316_s18,Producer sales to capital accumulation cell,8677700.001986314
316,s19,r316_s19,Producer sales to capital accumulation cell,14755084.401951646
316,s20,r316_s20,Producer sales to capital accumulation cell,296611131.4792338
316,s21,r316_s21,Producer sales to capital accumulation cell,0.0
316,s24,r316_s24,Producer sales to capital accumulation cell,36302974.283665486
316,s26,r316_s26,Producer sales to capital accumulation cell,3143389.421816125
316,s27,r316_s27,Producer sales to capital accumulation cell,13176451.466599446
316,s77,r316_s77,Producer sales to capital accumulation cell,110122.61781804064
316,s88,r316_s88,Producer sales to capital accumulation cell,0.0
316,s99,r316_s99,Producer sales to capital accumulation cell,329568.1610871638
316,s01,r316_s01,Producer sales to government,18412.564453125
316,s02,r316_s02,Producer sales to government,101634400.0
316,s03,r316_s03,Producer sales to government,5549028.5
316,s04,r316_s04,Producer sales to government,277275424.0
316,s05,r316_s05,Producer sales to government,4033324.25
316,s06,r316_s06,Producer sales to government,740720.4375
316,s07,r316_s07,Producer sales to government,0.0
316,s08,r316_s08,Producer sales to government,150648.265625
316,s09,r316_s09,Producer sales to government,8127.534667968751
316,s10,r316_s10,Producer sales to government,0.0
316,s11,r316_s11,Producer sales to government,4576103.500000001
316,s12,r316_s12,Producer sales to government,72046072.0
316,s13,r316_s13,Producer sales to government,3061132.2500000005
316,s14,r316_s14,Producer sales to government,118176128.0
316,s15,r316_s15,Producer sales to government,5190492.500000001
316,s16,r316_s16,Producer sales to government,3750342.75
316,s17,r316_s17,Producer sales to government,5536860.5
316,s18,r316_s18,Producer sales to government,154449888.00000003
316,s19,r316_s19,Producer sales to government,9392580.0
316,s20,r316_s20,Producer sales to government,10878739.999999998
316,s21,r316_s21,Producer sales to government,0.0
316,s24,r316_s24,Producer sales to government,3346554112.0
316,s26,r316_s26,Producer sales to government,1336301824.0
316,s27,r316_s27,Producer sales to government,743985600.0000001
316,s77,r316_s77,Producer sales to government,0.0
316,s88,r316_s88,Producer sales to government,0.0
316,s99,r316_s99,Producer sales to government,0.0
320,s01,r320_s01,Producer dividends paid,363741.1956672662
320,s02,r320_s02,Producer dividends paid,187377.0030166346
320,s03,r320_s03,Producer dividends paid,10616948.953376183
320,s04,r320_s04,Producer dividends paid,2780718.4478915823
320,s05,r320_s05,Producer dividends paid,2818398.036965993
320,s06,r320_s06,Producer dividends paid,325949.5340517037
320,s07,r320_s07,Producer dividends paid,0.0
320,s08,r320_s08,Producer dividends paid,516127.8693047991
320,s09,r320_s09,Producer dividends paid,16938.839563496877
320,s10,r320_s10,Producer dividends paid,8151783.516882747
320,s11,r320_s11,Producer dividends paid,1907353.9833016533
320,s12,r320_s12,Producer dividends paid,15220426.572291806
320,s13,r320_s13,Producer dividends paid,0.0
320,s14,r320_s14,Producer dividends paid,0.0
320,s15,r320_s15,Producer dividends paid,42908779.90147075
320,s16,r320_s16,Producer dividends paid,7330784.543192173
320,s17,r320_s17,Producer dividends paid,17213558.006310597
