consumer_muni,consumer_industry,consumer_cell,flow,value
147,s05,r147_s05,Consumer dividends received,2323389.09364569
147,s06,r147_s06,Consumer dividends received,5013326.221388545
147,s07,r147_s07,Consumer dividends received,1875638.561397722
147,s08,r147_s08,Consumer dividends received,6504649.129764302
147,s09,r147_s09,Consumer dividends received,55295927.287410654
147,s10,r147_s10,Consumer dividends received,1033408.099291382
147,s11,r147_s11,Consumer dividends received,16090919.65552452
147,s12,r147_s12,Consumer dividends received,22969252.88360608
147,s13,r147_s13,Consumer dividends received,168043870.238333
147,s14,r147_s14,Consumer dividends received,13188173.62205712
147,s15,r147_s15,Consumer dividends received,27444403.88093961
147,s16,r147_s16,Consumer dividends received,47261162.54233861
147,s17,r147_s17,Consumer dividends received,98984519.2298113
147,s18,r147_s18,Consumer dividends received,64961323.31911252
147,s19,r147_s19,Consumer dividends received,2120264.283990677
147,s20,r147_s20,Consumer dividends received,3148411.264144287
147,s21,r147_s21,Consumer dividends received,1449478.8782838811
147,s22,r147_s22,Consumer dividends received,61594299.07546503
147,s23,r147_s23,Consumer dividends received,188461185.0891677
147,s24,r147_s24,Consumer dividends received,33539767.48596115
147,s25,r147_s25,Consumer dividends received,1631550.097086871
147,s26,r147_s26,Consumer dividends received,30757801.29141296
147,s27,r147_s27,Consumer dividends received,17853147.03242666
147,s28,r147_s28,Consumer dividends received,2542697.327507723
147,s01,r147_s01,Consumer gross saving,-73805492.60177588
147,s02,r147_s02,Consumer gross saving,40841547.61540032
147,s03,r147_s03,Consumer gross saving,4567475.828195751
147,s04,r147_s04,Consumer gross saving,753441774.395392
147,s05,r147_s05,Consumer gross saving,44472197.8899163
147,s06,r147_s06,Consumer gross saving,13779216.94862783
147,s07,r147_s07,Consumer gross saving,36844798.22925621
147,s08,r147_s08,Consumer gross saving,239120695.53995323
147,s09,r147_s09,Consumer gross saving,178905436.0024947
147,s10,r147_s10,Consumer gross saving,13883611.711326003
147,s11,r147_s11,Consumer gross saving,-6009051.796387315
147,s12,r147_s12,Consumer gross saving,81974802.65746939
147,s13,r147_s13,Consumer gross saving,907530259.5464896
147,s14,r147_s14,Consumer gross saving,98983304.4669572
147,s15,r147_s15,Consumer gross saving,419026131.57629657
147,s16,r147_s16,Consumer gross saving,502795767.2083063
147,s17,r147_s17,Consumer gross saving,791556608.1204495
147,s18,r147_s18,Consumer gross saving,236999893.90799832
147,s19,r147_s19,Consumer gross saving,30232664.408508703
147,s20,r147_s20,Consumer gross saving,17386933.56793496
147,s21,r147_s21,Consumer gross saving,50634541.62426788
147,s22,r147_s22,Consumer gross saving,-1426171199.337953
147,s23,r147_s23,Consumer gross saving,-1136494102.034305
147,s24,r147_s24,Consumer gross saving,611943393.7875204
147,s25,r147_s25,Consumer gross saving,-89471939.36676532
147,s26,r147_s26,Consumer gross saving,443337063.07754135
147,s27,r147_s27,Consumer gross saving,595287015.6343026
147,s28,r147_s28,Consumer gross saving,-97727235.92207414
147,s01,r147_s01,Consumer interest paid,7456825.297865975
147,s02,r147_s02,Consumer interest paid,9936651.035444936
147,s03,r147_s03,Consumer interest paid,4450033.13505386
147,s04,r147_s04,Consumer interest paid,51494694.77475108
147,s05,r147_s05,Consumer interest paid,3818284.369164962
147,s06,r147_s06,Consumer interest paid,3861674.748062533
147,s07,r147_s07,Consumer interest paid,3878710.112899679
147,s08,r147_s08,Consumer interest paid,15390010.694396876
147,s09,r147_s09,Consumer interest paid,14121613.098680329
147,s10,r147_s10,Consumer interest paid,2367000.3479196806
147,s11,r147_s11,Consumer interest paid,12434207.136790216
147,s12,r147_s12,Consumer interest paid,13502431.596859468
147,s13,r147_s13,Consumer interest paid,73346688.60767151
147,s14,r147_s14,Consumer interest paid,11829696.60058998
147,s15,r147_s15,Consumer interest paid,26049121.007773817
147,s16,r147_s16,Consumer interest paid,30253443.087436907
147,s17,r147_s17,Consumer interest paid,42353320.08334395
147,s18,r147_s18,Consumer interest paid,22416816.94919387
147,s19,r147_s19,Consumer interest paid,1634337.0360884331
147,s20,r147_s20,Consumer interest paid,1659099.222493727
147,s21,r147_s21,Consumer interest paid,3609966.477353789
147,s22,r147_s22,Consumer interest paid,24996576.986117937
147,s23,r147_s23,Consumer interest paid,48084941.76519445
147,s24,r147_s24,Consumer interest paid,55761293.78537219
147,s25,r147_s25,Consumer interest paid,1916742.7489860412
147,s26,r147_s26,Consumer interest paid,44801583.867870905
147,s27,r147_s27,Consumer interest paid,41440832.666749045
147,s28,r147_s28,Consumer interest paid,6991080.73793315
147,s01,r147_s01,Consumer interest received,658568.2939267771
147,s02,r147_s02,Consumer interest received,1558603.9269806964
147,s03,r147_s03,Consumer interest received,397242.5088963119
147,s04,r147_s04,Consumer interest received,5272991.870583998
147,s05,r147_s05,Consumer interest received,447474.1850974025
147,s06,r147_s06,Consumer interest received,380343.5221768656
147,s07,r147_s07,Consumer interest received,398753.099158881
147,s08,r147_s08,Consumer interest received,1802534.580663832
147,s09,r147_s09,Consumer interest received,1163687.0465713895
147,s10,r147_s10,Consumer interest received,337165.4874637479
147,s11,r147_s11,Consumer interest received,1030346.0017546056
147,s12,r147_s12,Consumer interest received,1548123.959753111
147,s13,r147_s13,Consumer interest received,8482830.00570125
147,s14,r147_s14,Consumer interest received,1153088.3844567495
147,s15,r147_s15,Consumer interest received,3316353.344160708
147,s16,r147_s16,Consumer interest received,3177727.211673054
147,s17,r147_s17,Consumer interest received,9439614.45555478
147,s18,r147_s18,Consumer interest received,4897328.092154029
147,s19,r147_s19,Consumer interest received,232469.47538923577
147,s20,r147_s20,Consumer interest received,219238.1606797457
147,s21,r147_s21,Consumer interest received,789583.7102565569
147,s22,r147_s22,Consumer interest received,9963574.834570276
147,s23,r147_s23,Consumer interest received,66314382.356284246
147,s24,r147_s24,Consumer interest received,7460578.20394447
147,s25,r147_s25,Consumer interest received,542119.1141362151
147,s26,r147_s26,Consumer interest received,8658992.209270766
147,s27,r147_s27,Consumer interest received,7023345.805001323
147,s28,r147_s28,Consumer interest received,632544.8355898946
147,s01,r147_s01,Consumer natural resource rents paid,1715754.6820125578
147,s02,r147_s02,Consumer natural resource rents paid,1237221.160815755
147,s03,r147_s03,Consumer natural resource rents paid,841219.5285595396
147,s04,r147_s04,Consumer natural resource rents paid,4301501.477719289
147,s05,r147_s05,Consumer natural resource rents paid,428560.0838566076
147,s06,r147_s06,Consumer natural resource rents paid,515635.01255538623
147,s07,r147_s07,Consumer natural resource rents paid,287725.851352496
147,s08,r147_s08,Consumer natural resource rents paid,1072914.5562276118
147,s09,r147_s09,Consumer natural resource rents paid,1071400.209641546
147,s10,r147_s10,Consumer natural resource rents paid,173392.68410453098
147,s11,r147_s11,Consumer natural resource rents paid,1434843.3902973458
147,s12,r147_s12,Consumer natural resource rents paid,1380326.9131989758
147,s13,r147_s13,Consumer natural resource rents paid,5327471.289778575
147,s14,r147_s14,Consumer natural resource rents paid,1437872.0834694777
147,s15,r147_s15,Consumer natural resource rents paid,2042096.371309745
147,s16,r147_s16,Consumer natural resource rents paid,2329065.0493691484
147,s17,r147_s17,Consumer natural resource rents paid,2879530.0334039093
147,s18,r147_s18,Consumer natural resource rents paid,1941392.3233363668
147,s19,r147_s19,Consumer natural resource rents paid,114333.1672479658
147,s20,r147_s20,Consumer natural resource rents paid,144620.09896928127
147,s21,r147_s21,Consumer natural resource rents paid,249867.1867008526
147,s22,r147_s22,Consumer natural resource rents paid,5655327.325661727
147,s23,r147_s23,Consumer natural resource rents paid,11570365.090836965
147,s24,r147_s24,Consumer natural resource rents paid,5843106.302333833
147,s25,r147_s25,Consumer natural resource rents paid,876049.5000390537
147,s26,r147_s26,Consumer natural resource rents paid,4387819.233125015
147,s27,r147_s27,Consumer natural resource rents paid,3355034.8614284345
147,s28,r147_s28,Consumer natural resource rents paid,1840688.275362989
147,s01,r147_s01,Consumer natural resource rents received,1715754.6820125578
147,s02,r147_s02,Consumer natural resource rents received,1237221.160815755
147,s03,r147_s03,Consumer natural resource rents received,841219.5285595396
147,s04,r147_s04,Consumer natural resource rents received,4301501.477719289
147,s05,r147_s05,Consumer natural resource rents received,428560.0838566076
147,s06,r147_s06,Consumer natural resource rents received,515635.01255538623
147,s07,r147_s07,Consumer natural resource rents received,287725.851352496
147,s08,r147_s08,Consumer natural resource rents received,1072914.5562276118
147,s09,r147_s09,Consumer natural resource rents received,1071400.209641546
147,s10,r147_s10,Consumer natural resource rents received,173392.68410453098
147,s11,r147_s11,Consumer natural resource rents received,1434843.3902973458
147,s12,r147_s12,Consumer natural resource rents received,1380326.9131989758
147,s13,r147_s13,Consumer natural resource rents received,5327471.289778575
147,s14,r147_s14,Consumer natural resource rents received,1437872.0834694777
147,s15,r147_s15,Consumer natural resource rents received,2042096.371309745
147,s16,r147_s16,Consumer natural resource rents received,2329065.0493691484
147,s17,r147_s17,Consumer natural resource rents received,2879530.0334039093
147,s18,r147_s18,Consumer natural resource rents received,1941392.3233363668
147,s19,r147_s19,Consumer natural resource rents received,114333.1672479658
147,s20,r147_s20,Consumer natural resource rents received,144620.09896928127
147,s21,r147_s21,Consumer natural resource rents received,249867.1867008526
147,s22,r147_s22,Consumer natural resource rents received,5655327.325661727
147,s23,r147_s23,Consumer natural resource rents received,11570365.090836965
147,s24,r147_s24,Consumer natural resource rents received,5843106.302333833
147,s25,r147_s25,Consumer natural resource rents received,876049.5000390537
147,s26,r147_s26,Consumer natural resource rents received,4387819.233125015
147,s27,r147_s27,Consumer natural resource rents received,3355034.8614284345
147,s28,r147_s28,Consumer natural resource rents received,1840688.275362989
147,s01,r147_s01,Consumer non-product taxes paid,161931904.81438342
147,s02,r147_s02,Consumer non-product taxes paid,220904629.1068943
147,s03,r147_s03,Consumer non-product taxes paid,95868960.56772488
147,s04,r147_s04,Consumer non-product taxes paid,1087822330.4555142
147,s05,r147_s05,Consumer non-product taxes paid,90141380.66512084
147,s06,r147_s06,Consumer non-product taxes paid,86615837.33128949
147,s07,r147_s07,Consumer non-product taxes paid,83479132.02715921
147,s08,r147_s08,Consumer non-product taxes paid,330526037.5411513
147,s09,r147_s09,Consumer non-product taxes paid,331687794.06363344
147,s10,r147_s10,Consumer non-product taxes paid,52555411.83165789
147,s11,r147_s11,Consumer non-product taxes paid,232136125.2033845
147,s12,r147_s12,Consumer non-product taxes paid,262896771.6103082
147,s13,r147_s13,Consumer non-product taxes paid,1635862296.370983
147,s14,r147_s14,Consumer non-product taxes paid,246501939.36222076
147,s15,r147_s15,Consumer non-product taxes paid,633290457.6406476
147,s16,r147_s16,Consumer non-product taxes paid,712561238.5372287
147,s17,r147_s17,Consumer non-product taxes paid,1205109441.283004
147,s18,r147_s18,Consumer non-product taxes paid,458679222.7861661
147,s19,r147_s19,Consumer non-product taxes paid,49946979.4984588
147,s20,r147_s20,Consumer non-product taxes paid,41657324.65526837
147,s21,r147_s21,Consumer non-product taxes paid,99532286.44388938
147,s22,r147_s22,Consumer non-product taxes paid,420245133.9089022
147,s23,r147_s23,Consumer non-product taxes paid,1353302534.6266584
147,s24,r147_s24,Consumer non-product taxes paid,1169067633.76542
147,s25,r147_s25,Consumer non-product taxes paid,16512062.86584019
147,s26,r147_s26,Consumer non-product taxes paid,894336496.8973094
147,s27,r147_s27,Consumer non-product taxes paid,835258733.5748676
147,s28,r147_s28,Consumer non-product taxes paid,84418896.62867703
147,s01,r147_s01,Consumer other transfers paid,22342196.57248112
147,s02,r147_s02,Consumer other transfers paid,16110833.715549108
147,s03,r147_s03,Consumer other transfers paid,10954183.756410748
147,s04,r147_s04,Consumer other transfers paid,56013247.45290548
147,s05,r147_s05,Consumer other transfers paid,5580619.267442476
147,s06,r147_s06,Consumer other transfers paid,6714490.673371561
147,s07,r147_s07,Consumer other transfers paid,3746705.515244109
147,s08,r147_s08,Consumer other transfers paid,13971267.671317704
