prod_sector,value,var_name,prod_muni_name
27,21648813.93758283,Producer product taxes paid,Brøndby
77,2095235.3017523556,Producer product taxes paid,Brøndby
88,19363844.867207143,Producer product taxes paid,Brøndby
99,46746295.81576155,Producer product taxes paid,Brøndby
01,193343.6315989372,Producer sales to capital accumulation cell,Brøndby
02,98813920.66456796,Producer sales to capital accumulation cell,Brøndby
03,32181143.96578354,Producer sales to capital accumulation cell,Brøndby
04,53232830.97205813,Producer sales to capital accumulation cell,Brøndby
05,53810842.15554424,Producer sales to capital accumulation cell,Brøndby
06,1492729.376764535,Producer sales to capital accumulation cell,Brøndby
07,0.0,Producer sales to capital accumulation cell,Brøndby
08,7253571.341242644,Producer sales to capital accumulation cell,Brøndby
09,45020084.603285775,Producer sales to capital accumulation cell,Brøndby
10,34494.90028717359,Producer sales to capital accumulation cell,Brøndby
11,2568742.8704681755,Producer sales to capital accumulation cell,Brøndby
12,2169011519.8474097,Producer sales to capital accumulation cell,Brøndby
13,344845035.1296848,Producer sales to capital accumulation cell,Brøndby
14,5247550.171468714,Producer sales to capital accumulation cell,Brøndby
15,177946316.31254262,Producer sales to capital accumulation cell,Brøndby
16,751765498.489227,Producer sales to capital accumulation cell,Brøndby
17,71954638.94449288,Producer sales to capital accumulation cell,Brøndby
18,7947258.371585218,Producer sales to capital accumulation cell,Brøndby
19,100738.92191266856,Producer sales to capital accumulation cell,Brøndby
20,516339026.1458596,Producer sales to capital accumulation cell,Brøndby
21,423429.1903647254,Producer sales to capital accumulation cell,Brøndby
24,7649838.823013753,Producer sales to capital accumulation cell,Brøndby
26,101987936.34336904,Producer sales to capital accumulation cell,Brøndby
27,7976189.6209515715,Producer sales to capital accumulation cell,Brøndby
77,26032.40020747061,Producer sales to capital accumulation cell,Brøndby
88,0.0,Producer sales to capital accumulation cell,Brøndby
99,580802.6732040864,Producer sales to capital accumulation cell,Brøndby
01,7145.649902343749,Producer sales to government,Brøndby
02,467342336.00000006,Producer sales to government,Brøndby
03,12366197.0,Producer sales to government,Brøndby
04,244910832.0,Producer sales to government,Brøndby
05,677815.3125,Producer sales to government,Brøndby
06,309853.6875,Producer sales to government,Brøndby
07,0.0,Producer sales to government,Brøndby
08,1568629.625,Producer sales to government,Brøndby
09,4820.52294921875,Producer sales to government,Brøndby
10,0.0,Producer sales to government,Brøndby
11,803246.5625,Producer sales to government,Brøndby
12,80906928.00000001,Producer sales to government,Brøndby
13,8820614.0,Producer sales to government,Brøndby
14,71766360.0,Producer sales to government,Brøndby
15,9082062.0,Producer sales to government,Brøndby
16,37451488.0,Producer sales to government,Brøndby
17,5430069.000000001,Producer sales to government,Brøndby
18,83129536.0,Producer sales to government,Brøndby
19,2.80475640296936,Producer sales to government,Brøndby
20,18937652.0,Producer sales to government,Brøndby
21,1247519.5,Producer sales to government,Brøndby
24,1140626304.0,Producer sales to government,Brøndby
26,659916544.0,Producer sales to government,Brøndby
27,348304287.99999994,Producer sales to government,Brøndby
77,0.0,Producer sales to government,Brøndby
88,0.0,Producer sales to government,Brøndby
99,0.0,Producer sales to government,Brøndby
01,32358.11604581016,Producer dividends paid,Dragør
02,192601.17198901836,Producer dividends paid,Dragør
03,3872174.057995102,Producer dividends paid,Dragør
04,0.0,Producer dividends paid,Dragør
05,0.0,Producer dividends paid,Dragør
06,590888.409886021,Producer dividends paid,Dragør
07,213166.0926020406,Producer dividends paid,Dragør
08,0.0,Producer dividends paid,Dragør
09,0.0,Producer dividends paid,Dragør
10,1099602.6109082229,Producer dividends paid,Dragør
11,2801504.3907156894,Producer dividends paid,Dragør
12,3237552.3327010493,Producer dividends paid,Dragør
13,0.0,Producer dividends paid,Dragør
14,0.0,Producer dividends paid,Dragør
15,1263391.272186004,Producer dividends paid,Dragør
16,1261403.838190199,Producer dividends paid,Dragør
17,6812987.766501344,Producer dividends paid,Dragør
18,0.0,Producer dividends paid,Dragør
19,0.0,Producer dividends paid,Dragør
20,501994.8917506556,Producer dividends paid,Dragør
21,0.0,Producer dividends paid,Dragør
24,0.0,Producer dividends paid,Dragør
26,473553.0947168009,Producer dividends paid,Dragør
27,873633.4081041488,Producer dividends paid,Dragør
77,0.0,Producer dividends paid,Dragør
88,0.0,Producer dividends paid,Dragør
99,0.0,Producer dividends paid,Dragør
01,10987506.0,Producer exports,Dragør
02,8438299.0,Producer exports,Dragør
03,15071097.0,Producer exports,Dragør
04,35408700.0,Producer exports,Dragør
05,1080002.1222245672,Producer exports,Dragør
06,13112722.0,Producer exports,Dragør
07,10686199.0,Producer exports,Dragør
08,1964685.0,Producer exports,Dragør
09,2056308.7500000005,Producer exports,Dragør
10,0.0,Producer exports,Dragør
11,25516870.0,Producer exports,Dragør
12,79918184.0,Producer exports,Dragør
13,22825184.0,Producer exports,Dragør
14,500292.78125,Producer exports,Dragør
15,64622183.99999999,Producer exports,Dragør
16,53341492.0,Producer exports,Dragør
17,4677751.0,Producer exports,Dragør
18,1247684.0,Producer exports,Dragør
19,189620.07812500003,Producer exports,Dragør
20,10550448.000000002,Producer exports,Dragør
21,0.0,Producer exports,Dragør
24,1178711.125,Producer exports,Dragør
26,198043.4375,Producer exports,Dragør
27,1165777.875,Producer exports,Dragør
77,0.0,Producer exports,Dragør
88,0.0,Producer exports,Dragør
99,0.0,Producer exports,Dragør
01,14205534.999999996,Producer imports,Dragør
02,4542150.999999999,Producer imports,Dragør
03,62099248.0,Producer imports,Dragør
04,27161360.0,Producer imports,Dragør
05,3003544.99571608,Producer imports,Dragør
06,2516682.5,Producer imports,Dragør
07,4123247.500000001,Producer imports,Dragør
08,379831.34375,Producer imports,Dragør
09,999280.4374999998,Producer imports,Dragør
10,0.0,Producer imports,Dragør
11,22035334.0,Producer imports,Dragør
12,112035488.0,Producer imports,Dragør
13,11541678.0,Producer imports,Dragør
14,2594107.749999999,Producer imports,Dragør
15,37514700.0,Producer imports,Dragør
16,15056816.0,Producer imports,Dragør
17,6386724.999999999,Producer imports,Dragør
18,2659445.7500000005,Producer imports,Dragør
19,127253.13281249999,Producer imports,Dragør
20,12272192.0,Producer imports,Dragør
21,0.0,Producer imports,Dragør
24,11358402.000000002,Producer imports,Dragør
26,5215576.500000001,Producer imports,Dragør
27,12001018.999999996,Producer imports,Dragør
77,42859.80859375015,Producer imports,Dragør
88,373900.4375000012,Producer imports,Dragør
99,110605.89062499978,Producer imports,Dragør
01,2350674.0465980717,Producer product taxes paid,Dragør
02,1800357.6575063497,Producer product taxes paid,Dragør
03,649435.2247499519,Producer product taxes paid,Dragør
04,7023608.250671241,Producer product taxes paid,Dragør
05,1153286.669951328,Producer product taxes paid,Dragør
06,307535.11762969155,Producer product taxes paid,Dragør
07,712365.53794435,Producer product taxes paid,Dragør
08,51011.90559130407,Producer product taxes paid,Dragør
09,19960.481859172396,Producer product taxes paid,Dragør
10,0.0,Producer product taxes paid,Dragør
11,539531.4991490905,Producer product taxes paid,Dragør
12,3612764.0467420937,Producer product taxes paid,Dragør
13,883784.2849925932,Producer product taxes paid,Dragør
14,484332.8668351838,Producer product taxes paid,Dragør
15,365140.199923107,Producer product taxes paid,Dragør
16,587718.5898974271,Producer product taxes paid,Dragør
17,8429200.166964239,Producer product taxes paid,Dragør
18,1892892.1390224802,Producer product taxes paid,Dragør
19,13218.097693773398,Producer product taxes paid,Dragør
20,463523.5576364514,Producer product taxes paid,Dragør
21,0.0,Producer product taxes paid,Dragør
24,11287505.692784578,Producer product taxes paid,Dragør
26,7008678.024271262,Producer product taxes paid,Dragør
27,10269412.688392572,Producer product taxes paid,Dragør
77,1323032.1310369363,Producer product taxes paid,Dragør
88,23633295.47546555,Producer product taxes paid,Dragør
99,3414274.5236620675,Producer product taxes paid,Dragør
01,94500.59723431295,Producer sales to capital accumulation cell,Dragør
02,425362.2769945028,Producer sales to capital accumulation cell,Dragør
03,2764671.87926303,Producer sales to capital accumulation cell,Dragør
04,1796321.804427692,Producer sales to capital accumulation cell,Dragør
05,2585003.460233036,Producer sales to capital accumulation cell,Dragør
06,112186.67271541686,Producer sales to capital accumulation cell,Dragør
07,277807.9767377168,Producer sales to capital accumulation cell,Dragør
08,220634.7029515392,Producer sales to capital accumulation cell,Dragør
09,1072703.7841537162,Producer sales to capital accumulation cell,Dragør
10,0.0,Producer sales to capital accumulation cell,Dragør
11,1389797.6816786036,Producer sales to capital accumulation cell,Dragør
12,248048873.77861255,Producer sales to capital accumulation cell,Dragør
13,10922066.605723122,Producer sales to capital accumulation cell,Dragør
14,104712.12212175629,Producer sales to capital accumulation cell,Dragør
15,7454492.855040109,Producer sales to capital accumulation cell,Dragør
16,6998999.095280216,Producer sales to capital accumulation cell,Dragør
17,16465199.960674154,Producer sales to capital accumulation cell,Dragør
18,1479981.4237196285,Producer sales to capital accumulation cell,Dragør
19,5071.877436695853,Producer sales to capital accumulation cell,Dragør
20,34118986.32804393,Producer sales to capital accumulation cell,Dragør
21,0.0,Producer sales to capital accumulation cell,Dragør
24,353709.1659175437,Producer sales to capital accumulation cell,Dragør
26,206428.75527692825,Producer sales to capital accumulation cell,Dragør
27,3000605.947736746,Producer sales to capital accumulation cell,Dragør
77,16438.107421549274,Producer sales to capital accumulation cell,Dragør
88,0.0,Producer sales to capital accumulation cell,Dragør
99,42420.89453051199,Producer sales to capital accumulation cell,Dragør
01,3492.580322265625,Producer sales to government,Dragør
02,13685432.000000002,Producer sales to government,Dragør
03,1062376.125,Producer sales to government,Dragør
04,62876412.0,Producer sales to government,Dragør
05,1481987.3749999998,Producer sales to government,Dragør
06,0.0,Producer sales to government,Dragør
07,1681672.8750000002,Producer sales to government,Dragør
08,0.0,Producer sales to government,Dragør
09,116.75299072265624,Producer sales to government,Dragør
10,0.0,Producer sales to government,Dragør
11,224253.25000000003,Producer sales to government,Dragør
12,9228168.0,Producer sales to government,Dragør
13,120817.7109375,Producer sales to government,Dragør
14,6025790.5,Producer sales to government,Dragør
15,53412.28515625,Producer sales to government,Dragør
16,390795.09375,Producer sales to government,Dragør
17,2126856.0,Producer sales to government,Dragør
18,22276310.0,Producer sales to government,Dragør
19,0.1412103623151779,Producer sales to government,Dragør
20,1251374.625,Producer sales to government,Dragør
21,0.0,Producer sales to government,Dragør
24,238986496.0,Producer sales to government,Dragør
26,199168960.00000003,Producer sales to government,Dragør
27,159415968.0,Producer sales to government,Dragør
77,0.0,Producer sales to government,Dragør
88,0.0,Producer sales to government,Dragør
99,0.0,Producer sales to government,Dragør
01,2282853.959646882,Producer dividends paid,Gentofte
02,2076398.4313914704,Producer dividends paid,Gentofte
03,16310101.429432182,Producer dividends paid,Gentofte
04,10449621.887614043,Producer dividends paid,Gentofte
05,9469705.896368504,Producer dividends paid,Gentofte
06,0.0,Producer dividends paid,Gentofte
07,1676405.696858513,Producer dividends paid,Gentofte
08,7127715.545227539,Producer dividends paid,Gentofte
09,3715271.1745848153,Producer dividends paid,Gentofte
10,23006796.13905121,Producer dividends paid,Gentofte
11,20001139.039915964,Producer dividends paid,Gentofte
12,40055242.19064274,Producer dividends paid,Gentofte
