value,var_name,cust_sector,cust_muni_name
632544.8355898946,Consumer interest received,28,Frederiksberg
1715754.6820125578,Consumer natural resource rents paid,01,Frederiksberg
1237221.1608157547,Consumer natural resource rents paid,02,Frederiksberg
841219.5285595396,Consumer natural resource rents paid,03,Frederiksberg
4301501.477719289,Consumer natural resource rents paid,04,Frederiksberg
428560.08385660755,Consumer natural resource rents paid,05,Frederiksberg
515635.01255538623,Consumer natural resource rents paid,06,Frederiksberg
287725.85135249596,Consumer natural resource rents paid,07,Frederiksberg
1072914.5562276118,Consumer natural resource rents paid,08,Frederiksberg
1071400.209641546,Consumer natural resource rents paid,09,Frederiksberg
173392.68410453098,Consumer natural resource rents paid,10,Frederiksberg
1434843.3902973458,Consumer natural resource rents paid,11,Frederiksberg
1380326.9131989758,Consumer natural resource rents paid,12,Frederiksberg
5327471.289778575,Consumer natural resource rents paid,13,Frederiksberg
1437872.0834694775,Consumer natural resource rents paid,14,Frederiksberg
2042096.3713097447,Consumer natural resource rents paid,15,Frederiksberg
2329065.0493691484,Consumer natural resource rents paid,16,Frederiksberg
2879530.0334039093,Consumer natural resource rents paid,17,Frederiksberg
1941392.3233363668,Consumer natural resource rents paid,18,Frederiksberg
114333.1672479658,Consumer natural resource rents paid,19,Frederiksberg
144620.09896928127,Consumer natural resource rents paid,20,Frederiksberg
249867.1867008526,Consumer natural resource rents paid,21,Frederiksberg
5655327.325661727,Consumer natural resource rents paid,22,Frederiksberg
11570365.090836965,Consumer natural resource rents paid,23,Frederiksberg
5843106.302333833,Consumer natural resource rents paid,24,Frederiksberg
876049.5000390537,Consumer natural resource rents paid,25,Frederiksberg
4387819.233125015,Consumer natural resource rents paid,26,Frederiksberg
3355034.8614284345,Consumer natural resource rents paid,27,Frederiksberg
1840688.275362989,Consumer natural resource rents paid,28,Frederiksberg
1715754.6820125578,Consumer natural resource rents received,01,Frederiksberg
1237221.160815755,Consumer natural resource rents received,02,Frederiksberg
841219.5285595396,Consumer natural resource rents received,03,Frederiksberg
4301501.477719289,Consumer natural resource rents received,04,Frederiksberg
428560.0838566076,Consumer natural resource rents received,05,Frederiksberg
515635.01255538623,Consumer natural resource rents received,06,Frederiksberg
287725.851352496,Consumer natural resource rents received,07,Frederiksberg
1072914.5562276118,Consumer natural resource rents received,08,Frederiksberg
1071400.209641546,Consumer natural resource rents received,09,Frederiksberg
173392.68410453098,Consumer natural resource rents received,10,Frederiksberg
1434843.3902973458,Consumer natural resource rents received,11,Frederiksberg
1380326.9131989758,Consumer natural resource rents received,12,Frederiksberg
5327471.289778575,Consumer natural resource rents received,13,Frederiksberg
1437872.0834694777,Consumer natural resource rents received,14,Frederiksberg
2042096.371309745,Consumer natural resource rents received,15,Frederiksberg
2329065.0493691484,Consumer natural resource rents received,16,Frederiksberg
2879530.0334039093,Consumer natural resource rents received,17,Frederiksberg
1941392.3233363668,Consumer natural resource rents received,18,Frederiksberg
114333.1672479658,Consumer natural resource rents received,19,Frederiksberg
144620.09896928127,Consumer natural resource rents received,20,Frederiksberg
249867.1867008526,Consumer natural resource rents received,21,Frederiksberg
5655327.325661727,Consumer natural resource rents received,22,Frederiksberg
11570365.090836965,Consumer natural resource rents received,23,Frederiksberg
5843106.302333833,Consumer natural resource rents received,24,Frederiksberg
876049.5000390537,Consumer natural resource rents received,25,Frederiksberg
4387819.233125015,Consumer natural resource rents received,26,Frederiksberg
3355034.8614284345,Consumer natural resource rents received,27,Frederiksberg
1840688.275362989,Consumer natural resource rents received,28,Frederiksberg
161931904.81438342,Consumer non-product taxes paid,01,Frederiksberg
220904629.1068943,Consumer non-product taxes paid,02,Frederiksberg
95868960.56772487,Consumer non-product taxes paid,03,Frederiksberg
1087822330.4555142,Consumer non-product taxes paid,04,Frederiksberg
90141380.66512083,Consumer non-product taxes paid,05,Frederiksberg
86615837.33128949,Consumer non-product taxes paid,06,Frederiksberg
83479132.02715921,Consumer non-product taxes paid,07,Frederiksberg
330526037.5411513,Consumer non-product taxes paid,08,Frederiksberg
331687794.06363344,Consumer non-product taxes paid,09,Frederiksberg
52555411.831657894,Consumer non-product taxes paid,10,Frederiksberg
232136125.20338446,Consumer non-product taxes paid,11,Frederiksberg
262896771.6103082,Consumer non-product taxes paid,12,Frederiksberg
1635862296.370983,Consumer non-product taxes paid,13,Frederiksberg
246501939.36222073,Consumer non-product taxes paid,14,Frederiksberg
633290457.6406476,Consumer non-product taxes paid,15,Frederiksberg
712561238.5372287,Consumer non-product taxes paid,16,Frederiksberg
1205109441.283004,Consumer non-product taxes paid,17,Frederiksberg
458679222.7861661,Consumer non-product taxes paid,18,Frederiksberg
49946979.4984588,Consumer non-product taxes paid,19,Frederiksberg
41657324.65526837,Consumer non-product taxes paid,20,Frederiksberg
99532286.44388938,Consumer non-product taxes paid,21,Frederiksberg
420245133.9089022,Consumer non-product taxes paid,22,Frederiksberg
1353302534.6266584,Consumer non-product taxes paid,23,Frederiksberg
1169067633.76542,Consumer non-product taxes paid,24,Frederiksberg
16512062.86584019,Consumer non-product taxes paid,25,Frederiksberg
894336496.8973094,Consumer non-product taxes paid,26,Frederiksberg
835258733.5748676,Consumer non-product taxes paid,27,Frederiksberg
84418896.62867703,Consumer non-product taxes paid,28,Frederiksberg
22342196.572481122,Consumer other transfers paid,01,Frederiksberg
16110833.715549108,Consumer other transfers paid,02,Frederiksberg
10954183.756410748,Consumer other transfers paid,03,Frederiksberg
56013247.452905476,Consumer other transfers paid,04,Frederiksberg
5580619.267442476,Consumer other transfers paid,05,Frederiksberg
6714490.673371561,Consumer other transfers paid,06,Frederiksberg
3746705.515244109,Consumer other transfers paid,07,Frederiksberg
13971267.671317704,Consumer other transfers paid,08,Frederiksberg
13951548.168605894,Consumer other transfers paid,09,Frederiksberg
2257883.060502371,Consumer other transfers paid,10,Frederiksberg
18684228.819440335,Consumer other transfers paid,11,Frederiksberg
17974326.72181517,Consumer other transfers paid,12,Frederiksberg
69373210.54016021,Consumer other transfers paid,13,Frederiksberg
18723667.824863955,Consumer other transfers paid,14,Frederiksberg
26591749.406876214,Consumer other transfers paid,15,Frederiksberg
30328595.17076424,Consumer other transfers paid,16,Frederiksberg
37496634.40650873,Consumer other transfers paid,17,Frederiksberg
25280402.476540837,Consumer other transfers paid,18,Frederiksberg
1488822.454741738,Consumer other transfers paid,19,Frederiksberg
1883212.50897796,Consumer other transfers paid,20,Frederiksberg
3253717.9474488315,Consumer other transfers paid,21,Frederiksberg
73642482.8772655,Consumer other transfers paid,22,Frederiksberg
150666860.4695918,Consumer other transfers paid,23,Frederiksberg
76087701.21352904,Consumer other transfers paid,24,Frederiksberg
11407732.318782382,Consumer other transfers paid,25,Frederiksberg
57137259.10747908,Consumer other transfers paid,26,Frederiksberg
43688558.25801946,Consumer other transfers paid,27,Frederiksberg
