cust_sector,s_foreign_,cust_muni_name
12,0.0547153827046212,Vesthimmerlands
13,0.0679983394552894,Vesthimmerlands
14,0.0645145069249682,Vesthimmerlands
15,0.0670445388866391,Vesthimmerlands
16,0.0635055138610595,Vesthimmerlands
17,0.0504806859763932,Vesthimmerlands
18,0.038731672551193,Vesthimmerlands
19,0.05678584095636,Vesthimmerlands
20,0.0350564629007389,Vesthimmerlands
21,,Vesthimmerlands
22,0.0610399073234798,Vesthimmerlands
23,0.0108027706680862,Vesthimmerlands
24,0.0505784932746604,Vesthimmerlands
25,,Vesthimmerlands
26,0.0642113713301815,Vesthimmerlands
27,0.0416168100084439,Vesthimmerlands
28,0.0313006509258759,Vesthimmerlands
01,,Læsø
02,,Læsø
03,,Læsø
04,,Læsø
05,,Læsø
06,,Læsø
07,,Læsø
08,,Læsø
09,,Læsø
10,,Læsø
11,,Læsø
12,,Læsø
13,,Læsø
14,,Læsø
15,,Læsø
16,0.0408802563071856,Læsø
17,,Læsø
18,,Læsø
19,,Læsø
20,,Læsø
21,,Læsø
22,0.0384146497696059,Læsø
23,-0.0118224868857877,Læsø
24,,Læsø
25,,Læsø
26,,Læsø
27,0.01899155245457,Læsø
28,,Læsø
01,0.0851295977654927,Rebild
02,0.0658262451142308,Rebild
03,0.0696902234429846,Rebild
04,0.0637744856191745,Rebild
05,0.0501775752486851,Rebild
06,,Rebild
07,,Rebild
08,0.0267644128286839,Rebild
09,,Rebild
10,0.0321305157190402,Rebild
11,0.0602722908043033,Rebild
12,0.062190885756275,Rebild
13,0.0754738425069433,Rebild
14,0.0719900099766222,Rebild
15,0.074520041938293,Rebild
16,0.0709810169127134,Rebild
17,0.0579561890280471,Rebild
18,0.0462071756028469,Rebild
19,0.064261344008014,Rebild
20,,Rebild
21,,Rebild
22,0.0685154103751336,Rebild
23,0.0182782737197401,Rebild
24,0.0580539963263143,Rebild
25,,Rebild
26,0.0716868743818353,Rebild
27,0.0490923130600978,Rebild
28,0.0387761539775298,Rebild
01,0.0930488184607924,Mariagerfjord
02,0.0737454658095304,Mariagerfjord
03,0.0776094441382842,Mariagerfjord
04,0.0716937063144741,Mariagerfjord
05,0.0580967959439847,Mariagerfjord
06,0.0742298821854475,Mariagerfjord
07,,Mariagerfjord
08,0.0346836335239835,Mariagerfjord
09,,Mariagerfjord
10,0.0400497364143399,Mariagerfjord
11,0.068191511499603,Mariagerfjord
12,0.0701101064515747,Mariagerfjord
13,0.083393063202243,Mariagerfjord
14,0.0799092306719218,Mariagerfjord
15,0.0824392626335927,Mariagerfjord
16,0.0789002376080131,Mariagerfjord
17,0.0658754097233468,Mariagerfjord
18,0.0541263962981465,Mariagerfjord
19,0.0721805647033135,Mariagerfjord
20,0.0504511866476925,Mariagerfjord
21,,Mariagerfjord
22,0.0764346310704333,Mariagerfjord
23,0.0261974944150398,Mariagerfjord
24,0.0659732170216139,Mariagerfjord
25,0.1127961234228657,Mariagerfjord
26,0.0796060950771349,Mariagerfjord
27,0.0570115337553975,Mariagerfjord
28,0.0466953746728294,Mariagerfjord
01,0.0954958996928501,Jammerbugt
02,0.076192547041588,Jammerbugt
03,0.080056525370342,Jammerbugt
04,0.0741407875465317,Jammerbugt
05,0.0605438771760424,Jammerbugt
06,0.0766769634175051,Jammerbugt
07,,Jammerbugt
08,0.0371307147560412,Jammerbugt
09,,Jammerbugt
10,0.0424968176463975,Jammerbugt
11,0.0706385927316606,Jammerbugt
12,0.0725571876836323,Jammerbugt
13,0.0858401444343006,Jammerbugt
14,0.0823563119039795,Jammerbugt
15,0.0848863438656504,Jammerbugt
16,0.0813473188400707,Jammerbugt
17,0.0683224909554044,Jammerbugt
18,0.0565734775302041,Jammerbugt
19,0.0746276459353712,Jammerbugt
20,,Jammerbugt
21,,Jammerbugt
22,0.078881712302491,Jammerbugt
23,0.0286445756470974,Jammerbugt
24,0.0684202982536715,Jammerbugt
25,0.1152432046549233,Jammerbugt
26,0.0820531763091926,Jammerbugt
27,0.0594586149874551,Jammerbugt
28,0.0491424559048871,Jammerbugt
01,0.1111474998584479,Aalborg
02,0.0918441472071859,Aalborg
03,0.0957081255359397,Aalborg
04,0.0897923877121296,Aalborg
05,0.0761954773416402,Aalborg
06,0.092328563583103,Aalborg
07,0.0647627069296982,Aalborg
08,0.052782314921639,Aalborg
09,0.0829897049479925,Aalborg
10,0.0581484178119953,Aalborg
11,0.0862901928972584,Aalborg
12,0.0882087878492302,Aalborg
13,0.1014917445998985,Aalborg
14,0.0980079120695773,Aalborg
15,0.1005379440312482,Aalborg
16,0.0969989190056686,Aalborg
17,0.0839740911210023,Aalborg
18,0.0722250776958019,Aalborg
19,0.0902792461009689,Aalborg
20,0.0685498680453479,Aalborg
21,0.0653467051426258,Aalborg
22,0.0945333124680888,Aalborg
23,0.0442961758126952,Aalborg
24,0.0840718984192694,Aalborg
25,0.1308948048205212,Aalborg
26,0.0977047764747904,Aalborg
27,0.0751102151530529,Aalborg
28,0.0647940560704849,Aalborg
01,0.0939026548099286,Hjørring
02,0.0745993021586667,Hjørring
03,0.0784632804874204,Hjørring
04,0.0725475426636103,Hjørring
05,0.058950632293121,Hjørring
06,0.0750837185345836,Hjørring
07,,Hjørring
08,0.0355374698731198,Hjørring
09,,Hjørring
10,0.0409035727634761,Hjørring
11,0.0690453478487392,Hjørring
12,0.0709639428007109,Hjørring
13,0.0842468995513792,Hjørring
14,0.0807630670210581,Hjørring
15,0.0832930989827289,Hjørring
16,0.0797540739571493,Hjørring
17,0.066729246072483,Hjørring
18,0.0549802326472827,Hjørring
19,0.0730344010524497,Hjørring
20,,Hjørring
21,,Hjørring
22,0.0772884674195695,Hjørring
23,0.027051330764176,Hjørring
24,0.0668270533707501,Hjørring
25,0.1136499597720019,Hjørring
26,0.0804599314262712,Hjørring
27,0.0578653701045337,Hjørring
28,0.0475492110219657,Hjørring
